utc_timestamp,electric_load_mw,heat_load_mw_th,pv_available_mw,wind_available_mw,cop_ashp_radiator,temperature_c,grid_import_mw,grid_export_mw,chp_electric_mw,heat_pump_heat_mw_th,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,thermal_charge_mw_th,thermal_discharge_mw_th,thermal_soc_mwh_th,electric_shedding_mw,heat_shedding_mw_th,pv_curtailment_mw,wind_curtailment_mw,chp_heat_mw_th,heat_pump_electric_mw,pv_used_mw,wind_used_mw,electricity_import_price_eur_per_mwh,objective_eur,heat_dump_mw_th,electric_balance_residual_mw,heat_balance_residual_mw_th,mpc_solve_time_s
2018-03-15 20:00:00+00:00,8.206682226721169,6.896801481404887,0.0,2.6828956965718453,3.12,3.093,0.7405092530510906,0.0,4.458703220726203,0.6972785011589201,0.0,0.5480607554614271,2.649501649845337,0.0,0.0,4.076009115124817,0.0,0.8490791153745221,0.0,0.0,5.350443864871444,0.22348669908939744,0.0,2.6828956965718453,140.0,0.0,0.0,0.0,0.0,0.010389299999999935
2018-03-15 21:00:00+00:00,7.874247250125726,5.370351645460733,0.0,2.49753829321663,3.08,2.758,0.0,0.3035022312524829,3.9252037044724224,0.0,0.0,1.7550074836891563,0.80080060040025,0.0,0.8182489739949332,3.206542387426217,0.0,0.0,0.0,0.0,4.710244445366906,0.0,0.0,2.49753829321663,140.0,0.0,0.1581417739011064,0.0,0.0,0.013003099999999712
2018-03-15 22:00:00+00:00,7.285845078595468,4.3482788309507665,0.0,2.3915025528811085,3.05,2.526,6.299931094328297,0.0,0.0,4.28704513427251,0.0,-0.0,0.80040020010005,0.0,0.0,3.200129302651365,0.0,0.06123369667825607,0.0,0.0,0.0,1.405588568613938,0.0,2.3915025528811085,95.0,0.0,0.0,0.0,0.0,0.011596700000000126
2018-03-15 23:00:00+00:00,6.798927129943648,4.408497094930522,0.0,2.3172332087852,3.01,2.324,6.062031917238533,0.0,0.0,4.756817368201058,0.0,-0.0,0.8,0.0,0.0,3.193729044046062,0.0,0.0,0.0,0.0,0.0,1.5803379960800858,0.0,2.3172332087852,95.0,0.0,0.34832027327053616,0.0,0.0,0.010553600000000163
2018-03-16 00:00:00+00:00,6.549020619221395,4.614045663866514,0.0,2.28260275220997,2.99,2.12,7.610660326235838,0.0,0.0,9.998026005712578,0.00042105263157890104,0.0,0.8,5.0,0.0,7.93734158595797,0.0,0.0,0.0,0.0,0.0,3.343821406592835,0.0,2.28260275220997,80.0,0.0,0.38398034184606455,-8.881784197001252e-16,0.0,0.010682700000000267
2018-03-16 01:00:00+00:00,6.438122993204296,4.740606397138936,0.0,2.2331176524195753,2.96,1.945,6.125463613880297,0.0,0.0,5.683310172573436,0.00042105263157890104,0.0,0.8,0.6842799433919435,0.0,8.5715328490084,0.0,0.0,0.0,0.0,0.0,1.9200372204639986,0.0,2.2331176524195753,80.0,0.0,0.25842383204255714,-8.881784197001252e-16,0.0,0.010801499999999908
2018-03-16 02:00:00+00:00,6.493958658396626,5.132212402234479,0.0,2.2084206689146084,2.94,1.806,7.6604279732514415,0.0,0.0,9.920938657545266,0.00042105263157890104,0.0,0.8,5.0,0.0,13.304389783310384,0.0,0.21127374468921278,0.0,0.0,0.0,3.3744689311378457,0.0,2.2084206689146084,80.0,0.0,0.0,-8.881784197001252e-16,0.0,0.012194099999999874
2018-03-16 03:00:00+00:00,6.699248217256185,6.05332688842619,0.0,2.18436161487287,2.93,1.696,10.042502348384238,0.0,0.0,10.0,2.114646462724472,0.0,2.8085141395882487,4.019768901976009,0.0,17.096561460620972,0.0,0.07309579040219827,0.0,0.0,0.0,3.41296928327645,0.0,2.18436161487287,80.0,0.0,0.0,0.0,0.0,0.01440050000000026
2018-03-16 04:00:00+00:00,7.100413931836645,8.102292603167152,0.0,2.1709650961450833,2.9,1.591,10.282795314334985,0.0,0.0,10.0,1.9050706165744582,0.0,4.61692696826419,0.9287265937284506,0.0,17.944658601741757,0.0,0.0,0.0,0.0,0.0,3.4482758620689657,0.0,2.1709650961450833,80.0,0.0,0.9689808031043974,0.0,0.0,0.009751200000000182
2018-03-16 05:00:00+00:00,8.042656900798205,9.816047607559632,0.004633421477546627,2.1905586439442266,2.9,1.552,11.891149798002179,0.0,0.0,10.0,2.5954091005567808,0.0,7.0802571503089995,0.0,0.3202354756041732,17.57167931021809,0.0,0.0,0.0,0.0,0.0,3.4482758620689657,0.004633421477546627,2.1905586439442266,80.0,0.0,0.5041878680445411,0.0,0.0,0.010838199999999798
2018-03-16 06:00:00+00:00,8.719390320958361,9.617328900449708,0.101794865794585,2.1503690877608674,2.91,2.136,9.903652484241396,0.0,0.0,10.0,0.0,0.0,7.076717021733845,0.0,0.023202824156424384,17.512111926169837,0.0,0.0,0.0,0.0,0.0,3.4364261168384878,0.101794865794585,2.1503690877608674,95.0,0.0,0.40587392370671616,-1.7763568394002505e-15,0.0,0.010984500000000175
2018-03-16 07:00:00+00:00,9.145314575300777,9.379380233948735,0.35621182692532705,2.1370637018135423,2.94,2.892,5.696193964470694,0.0,3.0,6.009815458651833,0.0,0.0,7.073178663222979,0.0,0.0,17.477087702317498,0.0,0.0,0.0,0.0,3.5999999999999996,2.0441549179087866,0.35621182692532705,2.1370637018135423,95.0,0.0,0.23043522470309696,0.0,0.0,0.009770999999999752
2018-03-16 08:00:00+00:00,9.205534565242619,8.86727369648332,0.5992558444293637,2.0820195024150188,2.96,3.691,0.0,0.4655473034480657,6.0,0.0,0.0,0.989806521846301,6.027740471947893,0.0,0.9694257479752597,16.42168537114943,0.0,0.6978479485080609,0.0,0.0,7.199999999999999,0.0,0.5992558444293637,2.0820195024150188,115.0,0.0,0.0,0.0,0.0,0.00936500000000029
2018-03-16 09:00:00+00:00,9.247056699635069,8.418905568529809,0.7670418646011279,2.0646131413469426,2.98,4.42,0.3864920905751461,0.0,6.0,1.625990822514499,0.0,0.5745441073113476,5.419943330857869,0.0,0.0,16.38884200040713,0.0,0.0,0.0,0.0,7.199999999999999,0.5456345041994963,0.7670418646011279,2.0646131413469426,115.0,0.0,0.40708525398468964,-1.7763568394002505e-15,0.0,0.009424000000000099
2018-03-16 10:00:00+00:00,9.40631084862474,8.018751705550542,0.9118011840965998,2.122846988061606,2.99,4.941,0.39231990332712385,0.0,6.0,0.06176510831316797,0.0,0.0,5.417233359192441,0.0,0.9996201377177268,15.30383259249292,0.0,0.0,0.0,0.0,7.199999999999999,0.020657226860591293,0.9118011840965998,2.122846988061606,115.0,0.0,0.24263354048035168,0.0,0.0,0.00977429999999968
2018-03-16 11:00:00+00:00,9.322621826200209,7.781942736709812,0.9113799639622775,2.1626720131231205,3.0,5.269,0.0,0.5241579095339386,6.0,0.0,0.0,0.7727277586487489,4.6011271018299515,0.0,0.1395572091413655,15.126322601895971,0.0,0.4423855275684474,0.0,0.0,7.199999999999999,0.0,0.9113799639622775,2.1626720131231205,115.0,0.0,0.0,0.0,0.0,0.009529800000000144
2018-03-16 12:00:00+00:00,9.111658435311867,7.686387756319034,0.9370743921559451,2.189556183359154,2.99,5.385,0.7167572868557475,0.0,5.601627783657845,0.9967380600433072,0.0,0.0,4.598826538279037,0.0,0.0,15.09606995669218,0.0,0.0,0.0,0.0,6.721953340389414,0.3333572107168251,0.9370743921559451,2.189556183359154,115.0,0.0,0.03230364411368658,0.0,0.0,0.009352999999999945
2018-03-16 13:00:00+00:00,8.901339798063159,7.787767605176355,0.9143285049025345,2.1946596190649776,2.98,5.265,0.22164511955545763,0.0,5.570706554540189,0.0,0.0,0.0,4.596527125009898,0.0303999780798474,0.0,15.094757795954651,0.0,1.133319717807975,0.0,0.0,6.684847865448227,0.0,0.9143285049025345,2.1946596190649776,115.0,0.0,0.0,0.0,0.0,0.009343300000000276
2018-03-16 14:00:00+00:00,8.795342299707281,7.9205719170756925,0.7287108323777877,2.2132507062790485,2.96,4.864,0.0,0.4698471475211736,6.0,1.3316995994000307,0.0,0.7731264218824399,3.780411575255351,0.0,0.4715409665111616,14.56820936824573,0.0,0.0,0.0,0.0,7.199999999999999,0.4498985133108212,0.7287108323777877,2.2132507062790485,115.0,0.0,1.082668648835499,0.0,0.0,0.010287399999999725
2018-03-16 15:00:00+00:00,8.649885878605783,8.224690246361197,0.44817822291905557,2.1973024696983505,2.91,4.238,0.011080269332117254,0.0,6.0,0.0,0.00667508334374034,0.0,3.784862698644277,0.0,1.3944390873136445,13.071242331284349,0.0,0.0,0.0,0.0,7.199999999999999,0.0,0.44817822291905557,2.1973024696983505,115.0,0.0,0.36974884095244676,0.0,0.0,0.008993699999999993
2018-03-16 16:00:00+00:00,8.735509161949219,8.465546790898587,0.1550090094306508,2.213432971839971,2.85,3.18,0.0,0.20648949899874047,6.0,0.0,0.0,0.5735566796773387,3.179226393950388,0.0,1.7243863915163296,11.229956276604593,0.0,0.0,0.0,0.0,7.199999999999999,0.0,0.1550090094306508,2.213432971839971,115.0,0.0,0.45883960061774154,0.0,0.0,0.008967699999999912
2018-03-16 17:00:00+00:00,9.009658409521721,8.533321851144388,0.005897081880513889,2.27777271484553,2.78,1.917,0.7723543891178686,0.0,6.0,1.4695716130079965,0.0,0.4822571060547869,2.6699977217483744,0.0,0.0,11.207496364051384,0.0,0.0,0.0,0.0,7.199999999999999,0.5286228823769772,0.005897081880513889,2.27777271484553,140.0,0.0,0.13624976186360804,1.7763568394002505e-15,0.0,0.008601300000000034
2018-03-16 18:00:00+00:00,9.085868289726495,8.482698400012522,0.0,2.3453021051672285,2.72,1.237,1.1525095666930838,0.0,5.588056617866183,0.0,0.0,0.0,2.6686627228875004,0.0,3.0215008906233,8.004554118035596,0.0,0.0,0.0,0.0,6.70566794143942,0.0,0.0,2.3453021051672285,140.0,0.0,1.244470432050198,0.0,0.0,0.009302799999999944
2018-03-16 19:00:00+00:00,8.50713742279075,8.21767254625698,0.0,2.4142896199763055,2.67,0.677,0.0,1.2228312487536126,6.0,1.2195519193416893,0.0,1.7724400700480905,0.8016020020017511,0.0,0.4957452229999013,7.466707932957524,0.0,0.0,0.0,0.0,7.199999999999999,0.4567610184800334,0.0,2.4142896199763055,140.0,0.0,0.6976245960846104,-1.7763568394002505e-15,0.0,0.008886199999999622
2018-03-16 20:00:00+00:00,8.00461643605978,7.44421081081644,0.0,2.4248610225097966,2.63,0.18,0.3879265433011767,0.0,5.543958904256021,0.9261019894389738,-0.0,0.0,0.8012012010007503,0.0,0.0,7.451774517091609,0.0,0.0,0.0,0.0,6.652750685107225,0.3521300340072144,0.0,2.4248610225097966,140.0,0.0,0.13464186372975906,0.0,0.0,0.009234600000000093
2018-03-16 21:00:00+00:00,7.80757972378754,5.867640521217936,0.0,2.373826665451563,2.57,-0.254,0.0,0.5670075120442606,6.0,0.0,0.0,0.0007605703802374853,0.8,1.8499057329877742,0.0,9.194281414395812,0.0,0.517546254205711,0.0,0.0,7.199999999999999,0.0,0.0,2.373826665451563,140.0,0.0,0.0,0.0,0.0,0.00932080000000024
2018-03-16 22:00:00+00:00,7.330462030458161,4.76394456055397,0.0,2.411737902123394,2.53,-0.599,0.5811627084531148,0.0,4.337982472513232,0.0,0.00042105263157890104,0.0,0.8,0.0,0.0,9.17589285156702,0.0,0.0,0.0,0.0,5.205578967015879,0.0,0.0,2.411737902123394,95.0,0.0,0.4416344064619091,8.881784197001252e-16,0.0,0.009432499999999955
2018-03-16 23:00:00+00:00,6.839933461424389,5.891375616533702,0.0,2.438713205139889,2.5,-0.922,1.401641308916079,0.0,3.0,0.0,0.00042105263157890104,0.0,0.8,0.0,2.7926447964338452,6.217914964354576,0.0,0.0,0.0,0.0,3.5999999999999996,0.0,0.0,2.438713205139889,95.0,0.0,0.5012691799001425,0.0,0.0,0.008304100000000147
2018-03-17 00:00:00+00:00,6.616590800655069,5.980436600093056,0.0,2.490658890002734,2.47,-1.239,8.174935959235329,0.0,0.0,10.0,0.00042105263157890104,0.0,0.8,3.819262318211865,0.0,9.83377833672714,0.0,0.0,0.0,0.0,0.0,4.048582995951417,0.0,2.490658890002734,80.0,0.0,0.20030108169507876,-8.881784197001252e-16,0.0,0.009399600000000063
2018-03-17 01:00:00+00:00,6.489832235102966,6.179487048519998,0.0,2.58133600656156,2.44,-1.538,8.007277936910688,0.0,0.0,10.0,0.00042105263157890104,0.0,0.8,3.6963979428712825,0.0,13.325688825781404,0.0,0.0,0.0,0.0,0.0,4.098360655737705,0.0,2.58133600656156,80.0,0.0,0.12411500860871971,-8.881784197001252e-16,0.0,0.007974100000000206
2018-03-17 02:00:00+00:00,6.508401139924434,6.557226975917074,0.0,2.6293629818645767,2.41,-1.836,8.028836804052432,0.0,0.0,10.0,0.00042105263157890104,0.0,0.8,3.483314502433389,0.0,16.60818622544156,0.0,0.0405414783504634,0.0,0.0,0.0,4.149377593360995,0.0,2.6293629818645767,80.0,0.0,0.0,1.7763568394002505e-15,0.0,0.009515999999999636
