algorithm,seed,step,actor_loss,critic_loss
bc,2,199,0.22199442982673645,0.0
bc,2,200,0.2161087989807129,0.0
bc,2,201,0.2249215543270111,0.0
bc,2,202,0.2141599804162979,0.0
bc,2,203,0.2072577178478241,0.0
bc,2,204,0.2317563146352768,0.0
bc,2,205,0.23786771297454834,0.0
bc,2,206,0.2169937640428543,0.0
bc,2,207,0.23589268326759338,0.0
bc,2,208,0.2182219922542572,0.0
bc,2,209,0.23135817050933838,0.0
bc,2,210,0.21587978303432465,0.0
bc,2,211,0.20978721976280212,0.0
bc,2,212,0.23354655504226685,0.0
bc,2,213,0.20673395693302155,0.0
bc,2,214,0.23860704898834229,0.0
bc,2,215,0.21416577696800232,0.0
bc,2,216,0.2177925705909729,0.0
bc,2,217,0.22838203608989716,0.0
bc,2,218,0.22027704119682312,0.0
bc,2,219,0.21602991223335266,0.0
bc,2,220,0.2292827069759369,0.0
bc,2,221,0.22555185854434967,0.0
bc,2,222,0.21230867505073547,0.0
bc,2,223,0.22021150588989258,0.0
bc,2,224,0.23268038034439087,0.0
bc,2,225,0.20904678106307983,0.0
bc,2,226,0.19945718348026276,0.0
bc,2,227,0.21574419736862183,0.0
bc,2,228,0.20597200095653534,0.0
bc,2,229,0.2154139280319214,0.0
bc,2,230,0.21506446599960327,0.0
bc,2,231,0.20863567292690277,0.0
bc,2,232,0.22129517793655396,0.0
bc,2,233,0.18561460077762604,0.0
bc,2,234,0.20947442948818207,0.0
bc,2,235,0.22600974142551422,0.0
bc,2,236,0.2227732241153717,0.0
bc,2,237,0.2240252047777176,0.0
bc,2,238,0.21070684492588043,0.0
bc,2,239,0.2224070131778717,0.0
bc,2,240,0.2126675546169281,0.0
bc,2,241,0.2218075394630432,0.0
bc,2,242,0.23123101890087128,0.0
bc,2,243,0.23760834336280823,0.0
bc,2,244,0.23046709597110748,0.0
bc,2,245,0.19551332294940948,0.0
bc,2,246,0.21034134924411774,0.0
bc,2,247,0.2206222414970398,0.0
bc,2,248,0.22190183401107788,0.0
bc,2,249,0.21347688138484955,0.0
td3_bc,0,0,-0.10137087106704712,463.1479187011719
td3_bc,0,1,0.0,492.3054504394531
td3_bc,0,2,1.4623594284057617,632.906005859375
td3_bc,0,3,0.0,267.7711181640625
td3_bc,0,4,1.9144668579101562,362.7419128417969
td3_bc,0,5,0.0,383.26300048828125
td3_bc,0,6,1.9792875051498413,469.38983154296875
td3_bc,0,7,0.0,481.0243835449219
td3_bc,0,8,1.960690975189209,392.59210205078125
td3_bc,0,9,0.0,366.7629089355469
td3_bc,0,10,1.899885654449463,500.0003356933594
td3_bc,0,11,0.0,342.6663513183594
td3_bc,0,12,1.9429115056991577,224.50436401367188
td3_bc,0,13,0.0,219.78353881835938
td3_bc,0,14,1.9980010986328125,439.93408203125
td3_bc,0,15,0.0,410.6552734375
td3_bc,0,16,1.9437452554702759,479.0348815917969
td3_bc,0,17,0.0,292.77740478515625
td3_bc,0,18,1.9308218955993652,492.09197998046875
td3_bc,0,19,0.0,522.53662109375
td3_bc,0,20,1.889340877532959,475.2357177734375
td3_bc,0,21,0.0,251.52740478515625
td3_bc,0,22,1.9477005004882812,422.4859619140625
td3_bc,0,23,0.0,298.5350036621094
td3_bc,0,24,1.9171855449676514,227.5020751953125
td3_bc,0,25,0.0,573.53515625
td3_bc,0,26,1.9431672096252441,392.18621826171875
td3_bc,0,27,0.0,256.2479553222656
td3_bc,0,28,1.8875529766082764,608.1724243164062
td3_bc,0,29,0.0,621.1890258789062
td3_bc,0,30,1.8723204135894775,409.9440002441406
td3_bc,0,31,0.0,446.45245361328125
td3_bc,0,32,1.8470757007598877,376.1777648925781
td3_bc,0,33,0.0,288.39349365234375
td3_bc,0,34,1.8645051717758179,382.770263671875
td3_bc,0,35,0.0,562.158447265625
td3_bc,0,36,1.8349077701568604,540.75634765625
td3_bc,0,37,0.0,407.760986328125
td3_bc,0,38,1.8924974203109741,173.7932586669922
td3_bc,0,39,0.0,411.3398132324219
td3_bc,0,40,1.921423316001892,301.78985595703125
td3_bc,0,41,0.0,334.01220703125
td3_bc,0,42,1.8480404615402222,147.5631103515625
td3_bc,0,43,0.0,403.82171630859375
td3_bc,0,44,1.8363609313964844,477.14093017578125
td3_bc,0,45,0.0,463.9637451171875
td3_bc,0,46,1.8536829948425293,380.32763671875
td3_bc,0,47,0.0,239.485107421875
td3_bc,0,48,1.8335438966751099,344.06549072265625
td3_bc,0,49,0.0,156.89035034179688
td3_bc,0,50,1.8319817781448364,329.5599365234375
td3_bc,0,51,0.0,302.42926025390625
td3_bc,0,52,1.844092607498169,481.35595703125
td3_bc,0,53,0.0,288.73712158203125
td3_bc,0,54,1.8642206192016602,467.4862060546875
td3_bc,0,55,0.0,330.7287902832031
td3_bc,0,56,1.8341578245162964,306.93084716796875
td3_bc,0,57,0.0,227.94552612304688
td3_bc,0,58,1.816543698310852,422.22503662109375
td3_bc,0,59,0.0,362.67950439453125
td3_bc,0,60,1.80890691280365,470.66162109375
td3_bc,0,61,0.0,303.9752502441406
td3_bc,0,62,1.7791028022766113,437.4881591796875
td3_bc,0,63,0.0,452.4551086425781
td3_bc,0,64,1.8168714046478271,249.1168975830078
td3_bc,0,65,0.0,133.11245727539062
td3_bc,0,66,1.8085826635360718,376.6170654296875
td3_bc,0,67,0.0,435.788818359375
td3_bc,0,68,1.861270546913147,289.9334716796875
td3_bc,0,69,0.0,292.4864501953125
td3_bc,0,70,1.784708023071289,266.8453369140625
td3_bc,0,71,0.0,337.84393310546875
td3_bc,0,72,1.822406530380249,398.966796875
td3_bc,0,73,0.0,437.9322509765625
td3_bc,0,74,1.7693424224853516,346.26043701171875
td3_bc,0,75,0.0,219.5008544921875
td3_bc,0,76,1.8082444667816162,314.52459716796875
td3_bc,0,77,0.0,243.36679077148438
td3_bc,0,78,1.7795090675354004,403.72308349609375
td3_bc,0,79,0.0,326.9061279296875
td3_bc,0,80,1.76199209690094,371.19451904296875
td3_bc,0,81,0.0,250.47335815429688
td3_bc,0,82,1.807563304901123,286.79522705078125
td3_bc,0,83,0.0,465.57867431640625
td3_bc,0,84,1.7889232635498047,281.5813903808594
td3_bc,0,85,0.0,489.63671875
td3_bc,0,86,1.7850688695907593,434.42529296875
td3_bc,0,87,0.0,665.0953369140625
td3_bc,0,88,1.741140604019165,258.86505126953125
td3_bc,0,89,0.0,479.3749694824219
td3_bc,0,90,1.776535987854004,172.55718994140625
td3_bc,0,91,0.0,263.6722412109375
td3_bc,0,92,1.8003348112106323,298.11553955078125
td3_bc,0,93,0.0,337.1517639160156
td3_bc,0,94,1.7610423564910889,275.27099609375
td3_bc,0,95,0.0,362.3078918457031
td3_bc,0,96,1.7230576276779175,489.33306884765625
td3_bc,0,97,0.0,284.9231872558594
td3_bc,0,98,1.7373275756835938,338.00634765625
td3_bc,0,99,0.0,323.4298400878906
td3_bc,0,100,1.7931711673736572,240.26113891601562
td3_bc,0,101,0.0,337.0076904296875
td3_bc,0,102,1.7453352212905884,205.42889404296875
td3_bc,0,103,0.0,378.98834228515625
td3_bc,0,104,1.7606837749481201,268.8125
td3_bc,0,105,0.0,518.1361694335938
td3_bc,0,106,1.7403347492218018,368.58001708984375
td3_bc,0,107,0.0,386.990966796875
td3_bc,0,108,1.783644676208496,431.0240783691406
td3_bc,0,109,0.0,362.12908935546875
td3_bc,0,110,1.7153841257095337,305.62646484375
td3_bc,0,111,0.0,411.84197998046875
td3_bc,0,112,1.767459750175476,279.7664794921875
td3_bc,0,113,0.0,218.42642211914062
td3_bc,0,114,1.7636030912399292,242.46444702148438
td3_bc,0,115,0.0,288.218505859375
td3_bc,0,116,1.759605050086975,262.53125
td3_bc,0,117,0.0,312.2745361328125
td3_bc,0,118,1.7227423191070557,296.513916015625
td3_bc,0,119,0.0,296.8105163574219
td3_bc,0,120,1.7633216381072998,355.45513916015625
td3_bc,0,121,0.0,238.90179443359375
td3_bc,0,122,1.7093018293380737,500.5957946777344
td3_bc,0,123,0.0,322.41839599609375
td3_bc,0,124,1.7295372486114502,452.3129577636719
td3_bc,0,125,0.0,209.84719848632812
td3_bc,0,126,1.7419520616531372,501.1027526855469
td3_bc,0,127,0.0,143.922607421875
td3_bc,0,128,1.7450809478759766,428.4730224609375
td3_bc,0,129,0.0,441.92120361328125
td3_bc,0,130,1.7541112899780273,159.80288696289062
td3_bc,0,131,0.0,690.8934326171875
td3_bc,0,132,1.760426640510559,156.01963806152344
td3_bc,0,133,0.0,308.2505187988281
td3_bc,0,134,1.7805829048156738,316.44677734375
td3_bc,0,135,0.0,277.509521484375
td3_bc,0,136,1.7466626167297363,368.43603515625
td3_bc,0,137,0.0,432.300537109375
td3_bc,0,138,1.7710726261138916,268.706787109375
td3_bc,0,139,0.0,230.7724151611328
td3_bc,0,140,1.7180659770965576,393.32366943359375
td3_bc,0,141,0.0,292.0144958496094
td3_bc,0,142,1.7149326801300049,334.83441162109375
td3_bc,0,143,0.0,394.01959228515625
td3_bc,0,144,1.7574784755706787,344.2648010253906
td3_bc,0,145,0.0,418.56396484375
td3_bc,0,146,1.775609016418457,225.14962768554688
td3_bc,0,147,0.0,353.21478271484375
td3_bc,0,148,1.707463026046753,248.9339599609375
td3_bc,0,149,0.0,525.427001953125
td3_bc,0,150,1.7216453552246094,478.32684326171875
td3_bc,0,151,0.0,406.8935241699219
td3_bc,0,152,1.7408936023712158,200.04132080078125
td3_bc,0,153,0.0,473.8798828125
td3_bc,0,154,1.7274726629257202,237.89581298828125
td3_bc,0,155,0.0,481.1499938964844
td3_bc,0,156,1.7811510562896729,429.9359130859375
td3_bc,0,157,0.0,282.71990966796875
td3_bc,0,158,1.730326771736145,347.3676452636719
td3_bc,0,159,0.0,325.90020751953125
td3_bc,0,160,1.7248640060424805,311.6259765625
td3_bc,0,161,0.0,318.8070068359375
td3_bc,0,162,1.8097033500671387,385.8917541503906
td3_bc,0,163,0.0,249.29481506347656
td3_bc,0,164,1.793044090270996,277.49908447265625
td3_bc,0,165,0.0,351.13848876953125
td3_bc,0,166,1.8016135692596436,376.2130126953125
td3_bc,0,167,0.0,177.89605712890625
td3_bc,0,168,1.766672968864441,252.94432067871094
td3_bc,0,169,0.0,328.9957275390625
td3_bc,0,170,1.8248975276947021,335.302734375
td3_bc,0,171,0.0,360.17901611328125
td3_bc,0,172,1.7945246696472168,130.4605712890625
td3_bc,0,173,0.0,416.0911560058594
td3_bc,0,174,1.7887732982635498,204.63531494140625
td3_bc,0,175,0.0,423.39349365234375
td3_bc,0,176,1.7883119583129883,305.202880859375
td3_bc,0,177,0.0,284.5885314941406
td3_bc,0,178,1.7355823516845703,210.95565795898438
td3_bc,0,179,0.0,480.79034423828125
td3_bc,0,180,1.8379616737365723,272.62322998046875
td3_bc,0,181,0.0,189.1845245361328
td3_bc,0,182,1.7830846309661865,339.50640869140625
td3_bc,0,183,0.0,260.0389099121094
td3_bc,0,184,1.8260173797607422,270.2096862792969
td3_bc,0,185,0.0,321.9107666015625
td3_bc,0,186,1.820101261138916,368.3927001953125
td3_bc,0,187,0.0,362.3984069824219
td3_bc,0,188,1.8146653175354004,474.1156921386719
td3_bc,0,189,0.0,439.63641357421875
td3_bc,0,190,1.8213121891021729,272.16436767578125
td3_bc,0,191,0.0,342.86627197265625
td3_bc,0,192,1.8958911895751953,289.4668884277344
td3_bc,0,193,0.0,232.58807373046875
td3_bc,0,194,1.876058578491211,180.9314727783203
td3_bc,0,195,0.0,221.39132690429688
td3_bc,0,196,1.8394049406051636,286.341064453125
td3_bc,0,197,0.0,387.228515625
td3_bc,0,198,1.8951951265335083,310.1514892578125
td3_bc,0,199,0.0,118.81169128417969
td3_bc,0,200,1.9010263681411743,500.8311767578125
td3_bc,0,201,0.0,316.1898193359375
td3_bc,0,202,1.8881406784057617,245.05718994140625
td3_bc,0,203,0.0,484.248779296875
td3_bc,0,204,1.95633864402771,402.7735595703125
td3_bc,0,205,0.0,285.42889404296875
td3_bc,0,206,1.9557809829711914,316.51934814453125
td3_bc,0,207,0.0,329.0908203125
td3_bc,0,208,1.906997799873352,250.16098022460938
td3_bc,0,209,0.0,234.13677978515625
td3_bc,0,210,2.017150402069092,223.42462158203125
td3_bc,0,211,0.0,433.36529541015625
td3_bc,0,212,1.975036382675171,365.45782470703125
td3_bc,0,213,0.0,337.32666015625
td3_bc,0,214,2.0145339965820312,192.96636962890625
td3_bc,0,215,0.0,230.5773162841797
td3_bc,0,216,1.9905160665512085,337.8052062988281
td3_bc,0,217,0.0,339.752685546875
td3_bc,0,218,1.9858797788619995,273.4150390625
td3_bc,0,219,0.0,215.4739532470703
td3_bc,0,220,2.0468854904174805,312.47479248046875
td3_bc,0,221,0.0,263.812255859375
td3_bc,0,222,2.062932014465332,257.5762939453125
td3_bc,0,223,0.0,548.4168701171875
td3_bc,0,224,1.9951093196868896,165.4779510498047
td3_bc,0,225,0.0,201.8175048828125
td3_bc,0,226,2.108091115951538,408.7452392578125
td3_bc,0,227,0.0,370.90472412109375
td3_bc,0,228,2.1282436847686768,280.022216796875
td3_bc,0,229,0.0,250.85745239257812
td3_bc,0,230,2.1900720596313477,207.3341827392578
td3_bc,0,231,0.0,197.121337890625
td3_bc,0,232,2.145125389099121,303.41973876953125
td3_bc,0,233,0.0,357.3362121582031
td3_bc,0,234,2.106196641921997,352.35235595703125
td3_bc,0,235,0.0,361.742919921875
td3_bc,0,236,2.1974146366119385,351.4750671386719
td3_bc,0,237,0.0,216.7659149169922
td3_bc,0,238,2.130512237548828,304.4947509765625
td3_bc,0,239,0.0,325.3202209472656
td3_bc,0,240,2.0829825401306152,618.1378784179688
td3_bc,0,241,0.0,480.1473693847656
td3_bc,0,242,1.932668685913086,394.89434814453125
td3_bc,0,243,0.0,277.2530517578125
td3_bc,0,244,1.9219316244125366,305.2323303222656
td3_bc,0,245,0.0,279.4620361328125
td3_bc,0,246,1.807505488395691,260.21673583984375
td3_bc,0,247,0.0,405.13702392578125
td3_bc,0,248,1.7453700304031372,269.3548278808594
td3_bc,0,249,0.0,358.147216796875
td3_bc,1,0,1.8572763204574585,448.8685302734375
td3_bc,1,1,0.0,631.8245849609375
td3_bc,1,2,1.880287766456604,248.66015625
td3_bc,1,3,0.0,652.32763671875
td3_bc,1,4,1.8782191276550293,262.34698486328125
td3_bc,1,5,0.0,265.09478759765625
td3_bc,1,6,1.8477541208267212,393.9203796386719
td3_bc,1,7,0.0,377.18603515625
td3_bc,1,8,1.8505300283432007,485.6444091796875
td3_bc,1,9,0.0,377.5904235839844
td3_bc,1,10,1.8402382135391235,307.44122314453125
td3_bc,1,11,0.0,274.07562255859375
td3_bc,1,12,1.8550394773483276,377.3320007324219
td3_bc,1,13,0.0,214.64755249023438
td3_bc,1,14,1.8406672477722168,450.8674011230469
td3_bc,1,15,0.0,537.6450805664062
td3_bc,1,16,1.9368371963500977,451.40728759765625
td3_bc,1,17,0.0,536.2646484375
td3_bc,1,18,1.809348225593567,373.1902770996094
td3_bc,1,19,0.0,337.481201171875
td3_bc,1,20,1.8632080554962158,242.56524658203125
td3_bc,1,21,0.0,472.46136474609375
td3_bc,1,22,1.8281323909759521,506.4103698730469
td3_bc,1,23,0.0,787.3496704101562
td3_bc,1,24,1.8337328433990479,400.83447265625
td3_bc,1,25,0.0,571.664306640625
td3_bc,1,26,1.7850966453552246,148.0223846435547
td3_bc,1,27,0.0,196.2662353515625
td3_bc,1,28,1.8175487518310547,336.154296875
td3_bc,1,29,0.0,500.1156005859375
td3_bc,1,30,1.821314811706543,449.13214111328125
td3_bc,1,31,0.0,314.208740234375
td3_bc,1,32,1.8140184879302979,219.6722412109375
td3_bc,1,33,0.0,421.762451171875
td3_bc,1,34,1.8452401161193848,546.4913330078125
td3_bc,1,35,0.0,577.8817138671875
td3_bc,1,36,1.8067193031311035,633.210205078125
td3_bc,1,37,0.0,386.41693115234375
td3_bc,1,38,1.873131275177002,499.7604675292969
td3_bc,1,39,0.0,376.2579345703125
td3_bc,1,40,1.765890121459961,346.37847900390625
td3_bc,1,41,0.0,300.457763671875
td3_bc,1,42,1.7764267921447754,270.09710693359375
td3_bc,1,43,0.0,292.30975341796875
td3_bc,1,44,1.7872213125228882,369.4523010253906
td3_bc,1,45,0.0,368.03143310546875
td3_bc,1,46,1.758923053741455,355.8666687011719
td3_bc,1,47,0.0,420.9151306152344
td3_bc,1,48,1.7815160751342773,283.9508972167969
td3_bc,1,49,0.0,251.6649627685547
td3_bc,1,50,1.7893214225769043,611.7450561523438
td3_bc,1,51,0.0,447.15863037109375
td3_bc,1,52,1.7606232166290283,462.0858459472656
td3_bc,1,53,0.0,163.40106201171875
td3_bc,1,54,1.760634183883667,363.9097900390625
td3_bc,1,55,0.0,394.47314453125
td3_bc,1,56,1.7919306755065918,653.2692260742188
td3_bc,1,57,0.0,261.1561279296875
td3_bc,1,58,1.781097173690796,449.3790283203125
td3_bc,1,59,0.0,344.010986328125
td3_bc,1,60,1.8074415922164917,266.983154296875
td3_bc,1,61,0.0,287.8380126953125
td3_bc,1,62,1.8220617771148682,569.7584228515625
td3_bc,1,63,0.0,228.36892700195312
td3_bc,1,64,1.7567014694213867,265.4966125488281
td3_bc,1,65,0.0,340.53497314453125
td3_bc,1,66,1.8136370182037354,154.67811584472656
td3_bc,1,67,0.0,392.33837890625
td3_bc,1,68,1.7808295488357544,288.4461975097656
td3_bc,1,69,0.0,307.6408996582031
td3_bc,1,70,1.7722158432006836,373.4626770019531
td3_bc,1,71,0.0,270.1370849609375
td3_bc,1,72,1.7697782516479492,426.8705139160156
td3_bc,1,73,0.0,505.4434814453125
td3_bc,1,74,1.7251842021942139,417.3611145019531
td3_bc,1,75,0.0,390.0756530761719
td3_bc,1,76,1.7862906455993652,504.7187805175781
td3_bc,1,77,0.0,321.90643310546875
td3_bc,1,78,1.795339584350586,406.978759765625
td3_bc,1,79,0.0,340.6041259765625
td3_bc,1,80,1.773022174835205,447.17352294921875
td3_bc,1,81,0.0,401.4365234375
td3_bc,1,82,1.7539396286010742,390.92291259765625
td3_bc,1,83,0.0,192.5548095703125
td3_bc,1,84,1.756309986114502,463.9803466796875
td3_bc,1,85,0.0,339.9057312011719
td3_bc,1,86,1.8147311210632324,187.7223358154297
td3_bc,1,87,0.0,407.749755859375
td3_bc,1,88,1.7262039184570312,326.26470947265625
td3_bc,1,89,0.0,292.1830139160156
td3_bc,1,90,1.7399741411209106,283.55682373046875
td3_bc,1,91,0.0,229.93603515625
td3_bc,1,92,1.7345421314239502,512.2032470703125
td3_bc,1,93,0.0,226.51353454589844
td3_bc,1,94,1.7068252563476562,361.0367431640625
td3_bc,1,95,0.0,226.18966674804688
td3_bc,1,96,1.749625325202942,283.6560363769531
td3_bc,1,97,0.0,320.49420166015625
td3_bc,1,98,1.712882399559021,410.8723449707031
td3_bc,1,99,0.0,446.55059814453125
td3_bc,1,100,1.7810642719268799,274.25299072265625
td3_bc,1,101,0.0,590.562255859375
td3_bc,1,102,1.7276697158813477,325.683837890625
td3_bc,1,103,0.0,305.21014404296875
td3_bc,1,104,1.7618939876556396,292.3655700683594
td3_bc,1,105,0.0,444.20111083984375
td3_bc,1,106,1.740210771560669,277.82183837890625
td3_bc,1,107,0.0,386.2339172363281
td3_bc,1,108,1.7494676113128662,334.2942199707031
td3_bc,1,109,0.0,256.17041015625
td3_bc,1,110,1.7763797044754028,230.15121459960938
td3_bc,1,111,0.0,383.0928955078125
td3_bc,1,112,1.7600347995758057,344.7826232910156
td3_bc,1,113,0.0,437.278564453125
td3_bc,1,114,1.69746994972229,329.63702392578125
td3_bc,1,115,0.0,134.01055908203125
td3_bc,1,116,1.736484408378601,228.38766479492188
td3_bc,1,117,0.0,283.7408447265625
td3_bc,1,118,1.7189090251922607,376.2942199707031
td3_bc,1,119,0.0,263.58856201171875
td3_bc,1,120,1.7658281326293945,314.68670654296875
td3_bc,1,121,0.0,414.390625
td3_bc,1,122,1.7490051984786987,195.79696655273438
td3_bc,1,123,0.0,326.41253662109375
td3_bc,1,124,1.7138696908950806,363.2781066894531
td3_bc,1,125,0.0,349.5982666015625
td3_bc,1,126,1.7009916305541992,124.17520141601562
td3_bc,1,127,0.0,192.07672119140625
td3_bc,1,128,1.7174932956695557,330.32122802734375
td3_bc,1,129,0.0,189.1502227783203
td3_bc,1,130,1.7233755588531494,326.4892883300781
td3_bc,1,131,0.0,348.4864196777344
td3_bc,1,132,1.7070741653442383,383.322998046875
td3_bc,1,133,0.0,342.429443359375
td3_bc,1,134,1.7272415161132812,430.78802490234375
td3_bc,1,135,0.0,547.729248046875
td3_bc,1,136,1.7121649980545044,509.05126953125
td3_bc,1,137,0.0,329.47015380859375
td3_bc,1,138,1.7360206842422485,326.70611572265625
td3_bc,1,139,0.0,320.816162109375
td3_bc,1,140,1.7364569902420044,261.0987854003906
td3_bc,1,141,0.0,236.96630859375
td3_bc,1,142,1.7408840656280518,258.24285888671875
td3_bc,1,143,0.0,354.76593017578125
td3_bc,1,144,1.765761375427246,479.3746337890625
td3_bc,1,145,0.0,477.88330078125
td3_bc,1,146,1.7438241243362427,423.63311767578125
td3_bc,1,147,0.0,312.763671875
td3_bc,1,148,1.7404911518096924,456.79669189453125
td3_bc,1,149,0.0,317.48388671875
td3_bc,1,150,1.8151185512542725,147.80804443359375
td3_bc,1,151,0.0,493.2321472167969
td3_bc,1,152,1.7636245489120483,522.6373291015625
td3_bc,1,153,0.0,387.5958251953125
td3_bc,1,154,1.7810782194137573,330.8564147949219
td3_bc,1,155,0.0,309.53472900390625
td3_bc,1,156,1.7743251323699951,249.9578857421875
td3_bc,1,157,0.0,434.377197265625
td3_bc,1,158,1.6874611377716064,528.9274291992188
td3_bc,1,159,0.0,342.37750244140625
td3_bc,1,160,1.7997863292694092,301.83233642578125
td3_bc,1,161,0.0,345.8206787109375
td3_bc,1,162,1.7484711408615112,256.25238037109375
td3_bc,1,163,0.0,190.48715209960938
td3_bc,1,164,1.7253196239471436,386.7408447265625
td3_bc,1,165,0.0,284.85687255859375
td3_bc,1,166,1.7581737041473389,253.82749938964844
td3_bc,1,167,0.0,271.9563293457031
td3_bc,1,168,1.8054001331329346,580.2222900390625
td3_bc,1,169,0.0,314.2484130859375
td3_bc,1,170,1.7588281631469727,205.35516357421875
td3_bc,1,171,0.0,486.047607421875
td3_bc,1,172,1.8127694129943848,404.96343994140625
td3_bc,1,173,0.0,331.74420166015625
td3_bc,1,174,1.7634241580963135,494.8499755859375
td3_bc,1,175,0.0,323.001953125
td3_bc,1,176,1.725416660308838,477.0306396484375
td3_bc,1,177,0.0,278.8270263671875
td3_bc,1,178,1.8280341625213623,355.01617431640625
td3_bc,1,179,0.0,178.43621826171875
td3_bc,1,180,1.7976438999176025,292.4559020996094
td3_bc,1,181,0.0,252.02273559570312
td3_bc,1,182,1.8546388149261475,172.91827392578125
td3_bc,1,183,0.0,551.4451293945312
td3_bc,1,184,1.8196377754211426,272.00531005859375
td3_bc,1,185,0.0,336.7471008300781
td3_bc,1,186,1.735447883605957,311.9437255859375
td3_bc,1,187,0.0,320.98681640625
td3_bc,1,188,1.8700954914093018,394.4530944824219
td3_bc,1,189,0.0,336.2870788574219
td3_bc,1,190,1.809251308441162,171.59490966796875
td3_bc,1,191,0.0,218.4398956298828
td3_bc,1,192,1.8372976779937744,403.0834045410156
td3_bc,1,193,0.0,259.57110595703125
td3_bc,1,194,1.8609946966171265,240.54986572265625
td3_bc,1,195,0.0,312.385986328125
td3_bc,1,196,1.8562815189361572,412.05731201171875
td3_bc,1,197,0.0,241.33322143554688
td3_bc,1,198,1.922184944152832,279.63555908203125
td3_bc,1,199,0.0,470.88946533203125
td3_bc,1,200,1.8742454051971436,168.54571533203125
td3_bc,1,201,0.0,242.95272827148438
td3_bc,1,202,1.9508345127105713,257.19232177734375
td3_bc,1,203,0.0,293.10186767578125
td3_bc,1,204,1.8992455005645752,313.41094970703125
td3_bc,1,205,0.0,322.63067626953125
td3_bc,1,206,1.9136497974395752,246.79229736328125
td3_bc,1,207,0.0,339.0924377441406
td3_bc,1,208,2.0063602924346924,248.57559204101562
td3_bc,1,209,0.0,423.05718994140625
td3_bc,1,210,1.9529304504394531,298.16009521484375
td3_bc,1,211,0.0,140.70721435546875
td3_bc,1,212,2.0461959838867188,349.3614807128906
td3_bc,1,213,0.0,348.52783203125
td3_bc,1,214,2.0720460414886475,166.04238891601562
td3_bc,1,215,0.0,339.17626953125
td3_bc,1,216,2.061519145965576,284.16302490234375
td3_bc,1,217,0.0,127.53294372558594
td3_bc,1,218,2.106224775314331,432.73687744140625
td3_bc,1,219,0.0,303.1665954589844
td3_bc,1,220,2.160921812057495,267.6907958984375
td3_bc,1,221,0.0,154.53244018554688
td3_bc,1,222,2.1506266593933105,235.89810180664062
td3_bc,1,223,0.0,254.7589569091797
td3_bc,1,224,2.2331652641296387,131.20806884765625
td3_bc,1,225,0.0,305.6007080078125
td3_bc,1,226,2.173187255859375,434.8567810058594
td3_bc,1,227,0.0,248.54315185546875
td3_bc,1,228,2.2121870517730713,256.64154052734375
td3_bc,1,229,0.0,377.1062316894531
td3_bc,1,230,2.2584619522094727,237.16653442382812
td3_bc,1,231,0.0,433.15728759765625
td3_bc,1,232,2.209527015686035,202.15701293945312
td3_bc,1,233,0.0,384.313720703125
td3_bc,1,234,2.21177339553833,336.4076843261719
td3_bc,1,235,0.0,382.3831787109375
td3_bc,1,236,2.277118682861328,368.1444091796875
td3_bc,1,237,0.0,309.07366943359375
td3_bc,1,238,2.205777406692505,306.587158203125
td3_bc,1,239,0.0,254.7495574951172
td3_bc,1,240,2.0016868114471436,173.52789306640625
td3_bc,1,241,0.0,242.6174774169922
td3_bc,1,242,1.908631443977356,404.5650939941406
td3_bc,1,243,0.0,221.54196166992188
td3_bc,1,244,1.7560231685638428,224.062255859375
td3_bc,1,245,0.0,396.222412109375
td3_bc,1,246,1.5355076789855957,142.54713439941406
td3_bc,1,247,0.0,305.3771667480469
td3_bc,1,248,1.329593300819397,180.7428741455078
td3_bc,1,249,0.0,254.10919189453125
td3_bc,2,0,0.18236738443374634,279.35321044921875
td3_bc,2,1,0.0,291.25933837890625
td3_bc,2,2,0.8177642226219177,451.5248718261719
td3_bc,2,3,0.0,466.307861328125
td3_bc,2,4,1.6688988208770752,456.6981506347656
td3_bc,2,5,0.0,353.43414306640625
td3_bc,2,6,1.8917020559310913,486.7623291015625
td3_bc,2,7,0.0,350.07427978515625
td3_bc,2,8,1.9528650045394897,333.46148681640625
td3_bc,2,9,0.0,341.70855712890625
td3_bc,2,10,1.915808916091919,422.6881103515625
td3_bc,2,11,0.0,348.64459228515625
td3_bc,2,12,1.8919258117675781,334.05755615234375
td3_bc,2,13,0.0,673.104736328125
td3_bc,2,14,1.9112095832824707,576.8246459960938
td3_bc,2,15,0.0,608.0364990234375
td3_bc,2,16,1.9176651239395142,315.5050964355469
td3_bc,2,17,0.0,421.2818603515625
td3_bc,2,18,1.8945612907409668,491.91448974609375
td3_bc,2,19,0.0,304.95587158203125
td3_bc,2,20,1.846318006515503,585.270751953125
td3_bc,2,21,0.0,608.9979248046875
td3_bc,2,22,1.8349014520645142,306.29925537109375
td3_bc,2,23,0.0,212.66702270507812
td3_bc,2,24,1.8570542335510254,274.736328125
td3_bc,2,25,0.0,238.6959991455078
td3_bc,2,26,1.854914903640747,327.41522216796875
td3_bc,2,27,0.0,286.8551025390625
td3_bc,2,28,1.8943912982940674,379.10955810546875
td3_bc,2,29,0.0,221.39427185058594
td3_bc,2,30,1.8219314813613892,97.4609603881836
td3_bc,2,31,0.0,538.990234375
td3_bc,2,32,1.815753698348999,484.5301818847656
td3_bc,2,33,0.0,231.16436767578125
td3_bc,2,34,1.821844220161438,306.5213623046875
td3_bc,2,35,0.0,274.74798583984375
